word,score
injured,0.001189430963715816
public,0.0011870738164645122
attempted,0.0011867723704544891
sparked,0.0011823795958380207
political,0.0011670501940484624
developed,0.0011660678062081768
tend,0.0011561816208198485
accusations,0.0011561384175138951
increasing,0.0011542758681660598
simply,0.001152524423181151
latest,0.001151515640283562
decided,0.0011405759179944266
extremely,0.0011347195601420425
denied,0.0011230609526731868
pointed,0.0011153630232612396
significant,0.0011141413448448531
interestingly,0.001111420804124458
country,0.0011081959348051393
emphasizes,0.0011080601378514745
international,0.001107431890954953
achieved,0.0011070948233460978
key,0.001105239507659496
remarkable,0.0011049313274763648
began,0.0011038579603903842
technology,0.0011033467316870242
secure,0.0011014571113129074
minister,0.0011004342298499654
connection,0.001099387058369287
support,0.0010934619227646906
impact,0.0010924019028033325
crucial,0.001083945817336893
claiming,0.0010773618488230383
notes,0.0010760866323475688
quickly,0.0010640243196712474
safety,0.0010624256317554913
georgia,0.0010474991258552164
create,0.0010328214251937547
concerned,0.0010322597152915254
secretary,0.0010253473204148047
gain,0.0010230444321236857
prime,0.0010229909767031187
total,0.0010221504955285436
performance,0.001019434815988076
considered,0.001018547761987289
americans,0.0010180946902083499
matches,0.0010105128030260678
interview,0.0010088875909597466
initially,0.0010082968882136468
chinese,0.0010081727625597607
percent,0.0010079798878392106
stunning,0.0010065480046310836
challenges,0.0010064337891670426
winning,0.0010016563146146757
gained,0.0009988043708966904
struggling,0.000998670412746479
led,0.0009978489033798047
policy,0.0009945604516981518
despite,0.00097979484741933
moment,0.0009793146005923155
members,0.0009792777492307323
linked,0.0009778325136019167
increase,0.000975938433661151
nuclear,0.0009693737625176606
describes,0.0009690240087532684
speech,0.0009637917512379458
approved,0.0009604729954877114
party,0.0009602567923942067
children,0.0009599925230233388
efforts,0.0009599394510770222
program,0.0009592030965642384
argued,0.0009576996240546079
captured,0.0009572223080384148
served,0.0009563262200050228
secured,0.0009513248180138033
lead,0.0009498611771977575
suggest,0.0009494332860571499
residents,0.0009423428042359024
suggested,0.0009394439351044125
quite,0.0009372020907345473
striker,0.0009335275327068034
confirmed,0.0009289656252871033
compete,0.0009279670838627026
success,0.0009244929569325222
forward,0.0009169894095261913
compared,0.0009169163958353495
determined,0.0009155653952571458
users,0.000913933661795681
apology,0.0009048978364949457
humanitarian,0.0008994469568305349
republican,0.0008993217405042773
process,0.0008973927964421044
approach,0.0008966993248608538
spending,0.0008901041250356813
officials,0.0008894271697904152
access,0.0008870089908891861
combat,0.0008860028923498577
term,0.0008824552963771688
turned,0.0008807442751080283
television,0.000878908423065423
affected,0.0008776924505328196
province,0.0008765090453451401
